基于数据挖掘探索中医治疗新型冠状病毒肺炎的组方规律并验案分析一则 ,2020,3,31,目的 总结中医治疗新冠肺炎处方的用药特点及组方规律，以期为临床遣方用药提供理论参考，更好地发挥中医药的防治优势。方法 基于中医传承辅助平台（V2.5），运用关联规则算法、复杂系统熵聚类等高级数据挖掘方法统计中医治疗新冠肺炎处方中的药物基本信息，并对其核心药物组合及组方规律进行分析。结果 共收集到中医治疗新冠肺炎的处方159首，涉及中药168味；高频药物有杏仁、半夏、甘草、茯苓、藿香等；核心药对有石膏-杏仁、半夏-茯苓、麻黄-杏仁等；潜在常用药对有附子-石膏、藿香-麻黄、连翘-蝉蜕等；基于无监督熵层次聚类分析得到新方4首。结论 中医治疗新冠肺炎的核心药物组合为麻杏石甘汤和藿朴夏苓汤，治则上以宣肺调气、分消祛湿、健脾益气、化痰开郁、清热解毒等法同用，扶正祛邪，肺脾胃同调；但临床还需兼顾其可能伤阴、结瘀、旁及肝肾的病机特点，中后期适当佐以养阴润燥、活血通络及调肝补肾之品，以防伤阴损阳、疫毒入血的重症转变。
基于网络药理学清肺排毒汤治疗新冠肺炎的物质基础及作用机制研究 ,2020,4,14,本研究运用网络药理学方法研究清肺排毒汤治疗新冠肺炎（COVID-19）的多成分、多靶点、多通路的作用机制，旨在为相关基础研究及临床应用提供依据。首先利用TCMSP数据库根据OB≥30%及DL≥0.18为筛选条件，筛选清肺排毒汤中活性成分302个及相关作用靶点148个，通过GeneCards数据库筛选COVID-19相关作用靶点362个，经Venn分析得到交集靶点23个。接着利用Cytoscape软件的CentiScaPe插件分析得到显著有效化合物10个和关键靶点5个，进一步构建网络拓扑图。通过对显著有效化合物和关键靶点的分子对接，结果显示，分子间的结合能力和相互作用能力较强。最后通过R软件的ClusterProfiler包对关键靶点做GO富集和KEGG通路富集分析，显著有效化合物中槲皮素、木犀草素、柚皮素、山奈酚、黄芩素等具有不同程度的止咳、祛痰、消炎、抗病毒等功效，关键靶点主要被富集在IL-17、Tuberculosis、TNF、MAPK、Th17、Pertussis等144个相关信号通路上，涉及磷酸酶结合、MAP激酶活性、细胞因子受体结合等28个生物学功能调控机体代谢、免疫调节、炎症反应等生理过程，根据以上结果，认为清肺排毒汤的活性成分对COVID-19的治疗具有多靶点、多途径的调节作用。
梁氏清瘟漱口方治疗2例新冠肺炎呼吸道病毒核酸阳性报道 ,2020,3,12,介绍采用梁氏清瘟漱口方治疗2例恢复期新型冠状病毒肺炎患者呼吸道病毒核酸检测阳性转阴的病例。2例恢复期新型冠状病毒肺炎患者符合第六版《新型冠状病毒肺炎诊疗方案（试行）》解除隔离和出院标准中1）、2）、3）条标准，但呼吸道标本核酸反复检测阳性，连续规律使用梁氏自拟清瘟漱口方清洗口腔和鼻腔后复查符合第六版《新型冠状病毒肺炎诊疗方案（试行）》解除隔离和出院标准第4）条予办理出院。初步探讨梁氏自拟清瘟漱口方对于恢复期新型冠状病毒肺炎患者的疗效。
深圳市258例新型冠状病毒肺炎临床特征及新型冠状病毒肺炎疫名属性的思考 ,2020,4,14,基于深圳市258例新型冠状病毒肺炎（简称“新冠肺炎”）患者的临床特征，结合《温疫论》等中医文献对瘟疫的认识，从疫病传染性、流行性、季节性及临床特征角度，提出新冠肺炎属“瘟疫”，并认为“寒疫”“寒湿疫”难以解释新冠肺炎的病因病机，而“非有其时而有其气”、温疫多夹湿、温邪从口鼻而入首先犯肺、湿热疫的特点与演变及患者临床特征均可为新冠肺炎为“湿热疫”提供证据。同时辨新冠肺炎为“湿热疫”还需要注意湿热疫是寒温之辨的结合，恶寒、身痛可为湿热疫初起症状，白苔或白滑腻苔是湿热疫初起舌苔特征，使用西药后出现的变证等问题。
论邮轮防疫应急机制的完善——以2019新冠肺炎疫情的防治为参照 ,2020,4,1,2019新冠肺炎疫情波及数艘邮轮，“钻石公主”号上发生的群体性感染事件给所有水上客运敲响了警钟。为科学有效应对病毒在邮轮上的传播，以“陆上社区”和“医院”两种场所与邮轮的对比作为逻辑模型，分析邮轮更容易产生突发群体性疫情的原因，研究国际公约及国内法对邮轮卫生防疫的要求，在短期应对措施方面以建立“临时方舱医院”为隔离应对思路，采用“循环消毒—分段重复检测—分批转移隔离—国际协作医疗救助”的处置过程;在长期机制建设方面着眼于邮轮公司风险应急管理机制、卫生防疫监管机制和传染病防治的国际合作机制三个方面。
济南市47例新型冠状病毒肺炎疫情流行综合分析 ,2020,4,7,"目的 对济南市47例新型冠状病毒肺炎疫情流行特点进行综合分析,为制定和实施有效防控策略提供依据。方法 对济南市新型冠状病毒肺炎确诊病例的人口学、危险因素暴露史、传播力、就医服务和临床症状等流行特征进行描述性分析。结果 济南市共报告新型冠状病毒肺炎确诊患者47例,病例潜伏期中位数为9,不同年龄、职业、性别均有病例报告。47例确诊患者中有武汉相关危险因素暴露史29例。一代患者19例和二代患者28例,聚集性患者9起,传染人数中位数为3,已治愈出院25例。19例确诊患者通过主动就诊方式发现。主动就诊者传播风险期中位数为4d。确诊患者中74.5%表现为普通型,无危重型患者。结论 济南市新型冠状病毒肺炎疫情发生续发患者的风险较低,但要谨防复工、复学、复产和境外的人口流动引发的输入性患者。"
从脏腑致病角度分析导引在新冠肺炎防治中的应用 ,2020,3,3,练习导引能够达到调整脏腑功能，使后天精气充实，从而增强治病防病能力的作用。导引通过调身、调息、调心神，疏通人体经络，对身体气机的运布重新调整，顺应各脏腑的气机，激发人体的潜能，进而使身体向愈。观本次肺炎发病以体质偏弱者易患，导引可增强患者体质，提高人体的抵抗力。并据此提出社区、病患、医护人员等人群具体锻炼导引功法的相关建议，以促进和扩大导引在疫病期间的有益运用，提高疫病期间不同人群的抗病能力。
新型冠状病毒肺炎疫情中精神伦理学原则的应用分析 ,2020,3,19,精神伦理学关注精神障碍患者送、诊、收、治过程的合法合规性，科学研究中精神障碍受试者的权益保护，为公众提供精神心理与行为伦理问题的教育。新型冠状病毒肺炎疫情对公众的精神心理状况产生较大影响是不容回避的问题，科学研究和试验干预都势在必行，严重精神障碍患者感染新型冠状病毒肺炎为医学临床实践带来了新的伦理挑战。其中，知情同意、非自愿治疗和病耻感的伦理应对尤为重要。最近，国务院应对新型冠状病毒肺炎疫情联防联控机制印发了《关于依法科学精准做好新冠肺炎疫情防控工作的通知》，其中的《精神卫生医疗机构新冠肺炎防控技术方案》对精神卫生医疗机构在卫生管理、预防性卫生措施、个人防护、疫情防控策略、疫情防控措施五方面提出了具体的实施方案，以期做好机构内防控及患者管理工作，随之对精神障碍患者的伦理管理工作也提出新的要求。
新型冠状病毒(SARS,2020,3,12,"自新型冠状病毒疫情暴发以来,全球已有26个国家受到影响,截止2020年2月16日,累计超过6.8万被确诊,世界各国纷纷开展相关研究并发表论文。本文拟及时梳理研究信息,辅助不同岗位工作者在实践或研究中的决策。用新型冠状病毒肺炎(简称新冠肺炎)相关的中英文检索词在Pubmed、Web of Science、CNKI、万方数据库、维普数据库(VIP database)中进行检索并补充相关专栏文献,对纳入研究的基本信息进行分布描述并对各研究主题的文献进行梳理和总结。最终纳入301篇文献,自1月中旬论文发表呈上升趋势,2月6日单日发表达50篇;发表相关论文最多的国家及地区分别是中国内地、美国、英国等;Lancet及其子刊发表文章数量最多,The New England Journal of Medicine(NEJM)、The Journal of the American Medical Association(JAMA)、Nature等期刊也纷纷发表相关论文。本文就流行病学、临床特征及诊疗、基础研究、儿童孕妇、心理防护、疫情防控管理等研究方向对新冠肺炎相关研究进行了梳理和总结。"
新冠肺炎流行期个体如何克服恐慌 ,2020,3,13,"<正>人的恐惧情绪是一种十分常见的情绪反应。在突发事件特别是威胁生命安全的事件面前,绝大多数人都会有恐惧情绪。一定程度的恐惧实际上是有益的,帮助我们提高警觉性,做出必要的保护性行为。但是,如果恐惧反应强度和持续时间超出了限度,就会导致恐慌,恐慌可以是个体层面的,表现为过度的焦虑,也可以是群体层面的。恐慌心理会造成①行为反应过激,表现为不恰当的自我防护或过度回避性行为;②出现焦虑相关的情绪状态,进而会造成失眠、头痛、身体乏力等躯体不适;③群体层面的恐慌还会造成一定的社会不良影响,如抢购、对某些特定地区人员的歧视和排斥等。"
腺苷受体及蛹虫草虫草素在新冠肺炎防治中相关的药理机制 ,2020,4,14,目前，新冠肺炎流行，轻症有一般肺炎症状，重症可导致呼吸困难、炎症因子风暴和呼吸窘迫综合征。本研究从基础和临床两个方面，综述了腺苷作为先天免疫的介质在炎症和损伤的肺组织中高度分泌，通过腺苷受体A1、A2A、A2B、A3的激活，在急性肺损伤的病理过程中起到抗炎、抑制免疫风暴产生、保护脏器损伤、修复重塑组织的作用。蛹虫草虫草素也是腺苷受体A1、A2A、A2B、A3的激活剂，在临床或动物模型中表现了增强人体免疫力、抑制RNA病毒繁殖、抗炎、抑制细胞因子风暴产生、保护肝脏、保护心脏、保护肾脏、抗肺纤维化的功效。本研究探讨了蛹虫草虫草素作为可培育的、安全的新资源食品或腺苷受体的激活剂，在新冠肺炎防治中可起到的积极作用。
新冠肺炎防控中方舱CT应用及影像流程设计 ,2020,3,13,新型冠状病毒自2019年底开始传播，1个月后爆发传播至全球，形成“国际关注的突发公共卫生事件”。在疫情风暴中心武汉，建设方舱医院解决了大量轻症和普通型病人的收治难题，方舱应急CT在新冠肺炎疗效评价、病情观察过程中作用显著，我们基于湖北省委党校方舱CT的应用经验，从方舱应急CT的选址、设施配置、功能设计、信息系统建设和影像检查流程等方面进行总结，凸现了影像学在抗击疫情的专业价值，以期进一步推动影像专科应急救治能力建设。
中医辨治新型冠状病毒肺炎的隐喻分析 ,2020,4,8,本文以概念隐喻为工具，立足于“疫病是徭役”“疫病是战争”两个基本隐喻，分析新型冠状病毒肺炎（COVID-19）之中医病名、病机特点、发病过程和治法方药。通过分析发现，古人以徭役之涉及人群广泛和服役者死伤众多两大特点认识疫病的致病特点；本病是由新型冠状肺炎病毒侵犯人体，人体奋起反击的保卫战役，肺卫之气的盛衰是这场战争成败的重要转折，祛邪外出是本次战争的基本战略。此外，本文认为，结合现有实验室检查结果，新冠肺炎的中医治疗应考虑“痰”邪在病变过程中的重要影响。
新冠肺炎流行期如何保护自己和孩子 ,2020,3,13,"<正>在全国新型冠状病毒肺炎流行的时期,许多家长忧心忡忡,心情极为紧张。那么,疫情之下,家长如何保护自己和孩子?新冠肺炎疫情所波及的人群众多。儿童处在成长与发育的关键阶段,身体的生长发育和心理的发展过程很容易受到各类自然与人为灾难的破坏,是最脆弱的人群之一。"
新冠肺炎疫情在广东省的扩散特征 ,2020,2,26,基于广东省各地市卫健委官网披露的新型冠状病毒肺炎确诊病例的详细信息，对新冠病例在广东省的时空扩散特征以及各地级市疫情传播和变动的空间差异进行分析。研究结果表明：1）广东省确诊病例具有中年人最多、青年人其次、老年人第三的年龄结构特点，与全国统计特征较为相似。2）广东省的疫情扩散比率为0.198，表明其防疫措施卓有成效，有效地抑制了疫情的扩散。3）广东省的疫情扩散格局和综合风险格局存在显著差异。三四线中型城市的扩散风险较高但综合风险处于中等水平，发达城市的扩散风险较低但综合风险最高，粤东西部的欠发达地区较为安全。本报告建议可积极宣传广东抗疫防疫成果，适度缓解民众焦虑，但仍需重点防范因返工返学带来的二次冲击。在防疫的中后期，应根据各地市的风险等级，在省内科学划分风险防控区域，实施分级管控，有序恢复社会生产生活，避免过度防疫，过度冲击民生，要特别关注原本经济韧性较为脆弱的欠发达地区。
从山东地域特点谈新型冠状病毒肺炎核心病机与诊疗思路 ,2020,3,6,"新型冠状病毒肺炎(新冠肺炎)属中医学疫病范畴,具有“湿”的特点,核心病机为湿疫内蕴,主要病位在肺、脾,山东地域与时令特点导致患者易感受寒邪、燥邪,并脾虚者较多。治疗当分为初期、中期、极期与缓解期四期进行辨证论治,以化湿、辟秽、解毒为主,并灵活运用活血化瘀、温阳益气等治法处理兼证,最终达到减少危重症、降低病死率的目的。"
妊娠合并肺结核误诊为新冠肺炎2例 ,2020,3,24,<正>1 病例资料病例1，孕妇因“停经37+2周，咳嗽20+余”于2020年3月2日2:00收住武汉大学中南医院产科隔离病区。入院时孕妇戴口罩。患者诉咳嗽20+天，1周前夜间出现发热，体温38℃。患
基于经方医学对新型冠状病毒肺炎的思考 ,2020,2,17,"2019年底我国武汉地区爆发新型冠状病毒肺炎(以下简称“新冠肺炎”),从经方医学的角度对当下新冠肺炎疫情进行思考。认为中医学对新冠肺炎模糊的认识不影响按照“有是证用是方”的原则对其进行精确地治疗。经方已经有几千年的应用历史,在长期的临床实践中,古代医家对类似新冠肺炎的时令发热性疾病积累了丰富的临床经验,故按照方证相应的原则提出本次疫情的经方对策,可以小柴胡汤为基本方变化运用,同时强调患者的个体化治疗。在临床治疗过程中不仅要有个体性选方,也要有群体性用药,寻找相应的群体性配方,是当前一项十分紧迫的研究任务,并建议采用荆防败毒散和十神汤,作为疫区群体性预防用方。在具体的治法上应补当补,应攻当攻。"
农村居民对新型冠状病毒肺炎的知信行及应对方式分析 ,2020,4,15,目的 了解农村居民对新型冠状病毒肺炎的认知、态度、行为以及应对方式的现状，并分析其相关性。方法 在疾病控制阶段，于2020年2月20—26日通过网络邀请农村居民进行问卷调查。结果 农村居民对新型冠状病毒肺炎的认知、行为及态度水平有待提高，消极应对方式维度得分较高。多因素Logistic回归分析显示青年人群、对非典较为了解、抗击疫情态度积极者行为较好。Pearson相关性分析显示农村居民的认知、行为及态度总分与积极应对方式呈正相关，与消极应对方式呈负相关（p＜0.001）。结论 突发新型冠状病毒肺炎事件后，政府及社会针对农村居民的大力宣传取得了较好效果，但农村居民认知、行为、态度水平仍有待提升，较多人群应对方式消极。在加强农村应急硬件设施建设的同时，应关注农村居民心理健康水平，加大心理诊疗服务的投入。
新冠肺炎疫情、金融市场震荡与金融危机 ,2020,4,24,新型冠状病毒感染肺炎疫情在全球快速蔓延后，美国等国家金融市场出现大幅度震荡，历史罕见。金融市场震荡是疫情影响投资者信心，金融市场本身的风险需要释放，以及经济基本面悲观预期等因素共同作用的结果。目前来看，疫情对实体经济造成冲击，疫情应对情况也在很大程度上决定了金融市场震荡是否演化为全球金融危机，国外金融市场震荡对国内金融市场的传导需要审慎理性处理。
新冠肺炎流行期社会心理响应建议 ,2020,3,13,"<正>新型冠状病毒疫情危及的不仅仅是感染者的身体,也危及到感染者及相关人员的心理行为,同样还会危及到家庭、社会团体、机关企业、媒体、政府等。疫情带来的紊乱不仅是涉及个体的呼吸系统、免疫系统等生物系统,也会涉及个体的心理行为系统,更会带来社会人际关系、大众日常生活、经济、文化、管理等功能的紊乱,并且各个系统之间会相互影响。如一个过度恐慌的疑是感染者的外逃会导致疫情扩散和大众的恐慌与歧视、一个没有经验而又恐慌的管理者也很难组织有效的防控。因此对疫情的社会心理响应是涉及到所有的大众、专业人员、媒体及管理人员,以下的几点社会心理响应建议供大家参考。"
中药预防新型冠状病毒肺炎策略与分析 ,2020,3,5,目的：分析当前用中药预防新型冠状病毒肺炎方案，为防控疫情提供参考。方法：检索截至2020年2月15日国家及各省、自治区、直辖市及武汉市卫生健康委、中医药管理局发布的新型冠状病毒肺炎相关诊疗最新方案及国医大师、院士、知名中医临床专家等通过公开渠道发表的建议，人工逐一剔除不含中药预防的方案和建议。制定资料提取表，内容包括来源、发布时间、发布机构或人员、处方组成、用药方式、注意事项等。结果：共检索到国家及各地区卫生健康委、中医药管理局相关诊疗方案23项、15名中医药专家个人建议，提供中药口服预防处方102条，其他方式预防方案17种。部分方案撰写不规范、不严谨、难以操作。分层分析显示，黄芪、金银花在各类预防方案出现的频次最高。结论：应加大力度推动中药预防新型冠状病毒肺炎，并开展相关实验室研究与临床评价；应进一步规范各地诊疗方案；不同体质群体应给予不同预防方；黄芪、金银花、生姜值得关注。
应对新冠肺炎流行期间肿瘤患者PICC维护的影响和建议 ,2020,3,11,"新冠肺炎流行期间,肿瘤患者定期PICC维护面临着困难,延迟维护可能面临着感染、血栓形成、导管堵塞、拔出困难等并发症,本文从肿瘤患者PICC并发症的影响因素、预防措施、疫情期间患者和医护双方的准备来阐述,未来需加强互联网在PICC置管患者健康教育中的应用,推广医院-社区协同模式,解决患者就近维护的难题。"
新冠肺炎期间四川省医疗队支援武汉驻地感控管理措施 ,2020,3,24,为尽早控制新型冠状病毒肺炎疫情，全国各地医疗队进驻武汉支援。本研究从组建感染管理小组、调整驻地布局、规范进出流程、加强人员培训、管理和清洁消毒等方面进行介绍，总结四川省第三批医疗队在武汉支援的驻地感控管理经验，为同行提供参考。
新型冠状病毒肺炎疫情下泌尿外科诊疗的思考与建议 ,2020,3,4,"目前,新型冠状病毒肺炎(简称新冠肺炎,COVID-19)疫情自湖北省武汉市暴发后,在全国范围内迅速蔓延,对我国人民的生命健康造成了巨大的威胁。现已证实新冠肺炎可通过飞沫等方式进行人际间传播。近日,钟南山院士团队在确诊新冠肺炎患者的尿液中分离出新型冠状病毒(2019-nCoV),对公共安全防控有重要的警示和指导意义。在新冠病毒肺炎疫情下,如何开展相关泌尿外科诊疗,以及如何进行尿液样本的采集,均对泌尿外科医师提出了新的要求。结合最新的文献报道和笔者所在医院的防控经验,本文对以上问题进行探讨并提出建议,希望能引发广大泌尿外科医师对新冠肺炎疫情下如何实施泌尿外科诊疗进行思考,以达到保障患者健康和医护人员安全的目的。"
新冠肺炎流行期心理自助方法详解 ,2020,3,13,"<正>这场突如其来的新冠肺炎,由于它的爆发性、不可预测性、甚至危及生命,因此在心理学上被认为是创伤应激性事件。这类事件发生,将破坏人的五个基本需求:安全感、信任感、控制感、自尊、亲密关系。当以上基本需求被破坏,人们常有的改变包括:(1)急性反应。当创伤应激性事件发生,每个人都会发生的急性反应包括战斗、逃跑、僵住、屈服或假死四种方式。具体表现是,有些会表现得特别愤怒,甚至出现攻击行为,有些开始逃避,有些头脑一片空白、不知所措。这种情况下,会导致认知、情绪和行为的系列变化。其中认知改变包括注意力、记忆力和思维能力下降;情绪改变包括恐惧、烦躁、愤怒、敏感、沮丧等;行为改变,包括警觉性增高、失眠,对躯体不适过度关注,滥用酒精、药物,沉浸在刷手机中,觉得一切都无所谓,不想再努力等。以上急性反应,随着危机解除,自我调节能力恢复,常常自行消失。(2)慢性反应。当创伤应激性事件持续存在,个体常常丧失自我调节机能,这个时候,除了以上认知、情绪和行为的改变将持续下去(超过数周或数月),发展成为焦虑障碍、抑郁障碍等等,还有些人还会出现创伤声音图像在脑海中反复闪现、过度警觉、回避创伤事件相关的人和事等创伤后应激障碍症状。稳定化技术是帮助人们有力量面对重大应激性事件的首要和关键的步骤。无论我们是用怎样的方式来应对创伤和应激事件,如果掌握了稳定化方法,都将极大程度减少创伤应激性事件对我们未来的影响。因此,我们接下来介绍一系列简便易行、促进稳定化的心理自助实操技术。希望每个人通过自助练习变得更有力量、更积极地打好这场“战疫”。"
"正确认识“新冠肺炎”疫情影响,推动内蒙古经济高质量发展 ",2020,4,9,"“新冠肺炎”疫情对我国经济社会发展的冲击是全国性的,影响是全局性的,但由于各地疫情轻重程度不同以及经济结构的差异性,致使疫情影响存在必然的区域性和结构性差别.内蒙古属于“轻灾区”,疫情影响主要体现在对2020年全区经济运行和中长期发展的结构性影响上.要全面分析、辩证看待疫情影响,准确研判当前经济形势,把握我国经济长期向好的发展趋势,力争将疫情影响降到最低,推动内蒙古经济走准走实以生态优先、绿色发展为导向的高质量发展新路子."
新冠肺炎疫情防控期间《组织学与胚胎学》课程网络教学研究 ,2020,4,15,"由于新冠肺炎疫情的影响,2020年的春季学期延期开学。为实现教育部提出“停课不停教,停课不停学”的教学目标,高校教师需要在最短时间内探索出行之有效的远程网络教学模式,以确保突发疫情防控期间的教学质量和效果。该研究通过分析《组织学与胚胎学》的课程特点、学生自主学习能力及网络硬件条件等,筛选适用的网络教学平台系统、设计详实的网络教学方案,并通过问卷调查评估网络教学效果。结果证明,网络教学模式在组织学与胚胎学课程教学中的实施,获得了学生的广泛认可,取得了良好的教学效果。"
基于24个省市自治区诊疗方案的新型冠状病毒肺炎中医病因病机与证素特点探讨 ,2020,2,29,"2019年12月,湖北省武汉市爆发新型冠状病毒肺炎(简称新冠肺炎),并迅速波及全国乃至多个境外地区。国家卫生健康委员会、国家中医药管理局及各省市迅速出台了关于新冠肺炎的中医药诊疗方案,根据各地区患者发病特点,为新冠肺炎的快速诊治提供了参考。文章通过对24个省市自治区新冠肺炎的中医诊疗方案进行整理、分析,对新冠肺炎的病因病机及证素特点进行探讨。"
大学生新型冠状病毒知识、防护技能与压力应激反应的调查 ,2020,3,19,"目的:了解大学生对新型冠状病毒知识、防护技能以及压力应激反应的现状及其相关性，为提升大学生群体的新型冠状病毒防护工作水平提供科学依据。方法:采用方便抽样方法，在新型冠状病毒肺炎流行阶段，通过发放网络问卷的方式获得样本量。结果:问卷的有效应答率为90.66%（1670/1842），研究对象新型冠状病毒知识得分为77.19±12.55，防护技能得分为54.42±8.53。新型冠状病毒知识及防护技能得分在性别、就读年级和家庭月收入方面差异均有统计学意义（p<0.05）。压力应激反应总得分为12.12±10.53，其中应激反应轻度为1106人（66.2%），中度为316人（18.9%），重度为248人（14.9%）。多因素Logistic回归分析结果显示，就读年级（高年级vs低年级，OR＝1.539，95%CI: 1.220～1.942）、是否掌握新型冠状病毒知识(已掌握vs未掌握, OR = 0.718, 95%CI: 0.540～0.954) 与过度的压力应激反应呈正相关。结论:大学生对新型冠状病毒知识与防护技能掌握情况较好, 反映出新型冠状病毒疫情发生后, 政府及相关职能部门对于大学生群体的健康教育及宣传效果良好。大学生在疫情发生期间普遍有轻度的压力应激反应，且女性及居住于农村的大学生更容易出现身体或认知方面的反应，有必要在这两个群体中有针对性地加强新型冠状病毒知识的宣传教育以及提供相应的心理疏导服务。"
大学生新型冠状病毒知识、防护技能与压力应激反应的调查研究 ,2020,3,30,"目的:了解大学生对新型冠状病毒知识、防护技能以及压力应激反应的现状及其相关性，为提升大学生群体的新型冠状病毒防护工作水平提供科学依据。方法:采用方便抽样方法，在新型冠状病毒肺炎流行阶段，通过发放网络问卷的方式获得样本量。结果:问卷的有效应答率为90.66%（1670/1842），研究对象新型冠状病毒知识得分为77.19象新型2发放，防护技能得分为54.42得分为2发。新型冠状病毒知识及防护技能得分在性别、就读年级和家庭月收入方面差异均有统计学意义（p<0.05）。压力应激反应总得分为12.12激反应总得分，其中应激反应轻度为1106人（66.2%），中度为316人（18.9%），重度为248人（14.9%）。多因素Logistic回归分析结果显示，就读年级（高年级vs低年级，OR＝1.539，95%CI: 1.220-1.942）、是否掌握新型冠状病毒知识(已掌握vs未掌握, OR = 0.718, 95%CI: 0.540-0.954) 与过度的压力应激反应呈正相关。结论:大学生对新型冠状病毒知识与防护技能掌握情况较好, 反映出新型冠状病毒疫情发生后, 政府及相关职能部门对于大学生群体的健康教育及宣传效果良好。大学生在疫情发生期间普遍有轻度的压力应激反应，且女性及居住于农村的大学生更容易出现身体或认知方面的反应，有必要在这两个群体中有针对性地加强新型冠状病毒知识的宣传教育以及提供相应的心理疏导服务。"
新型冠状病毒防控的药学工作指导与管理策略 ,2020,2,7,<正>本文旨在为药学部门工作人员提供有关新型冠状病毒感染防控的相关信息和具体工作指导。1新型冠状病毒感染相关背景1.1流行病学特点2019年12月以来，新型冠状病毒感染在武汉暴发。世界卫生组织（WHO
东莞市新型冠状病毒肺炎患者不同部位标本病毒核酸检测阳性率比较 ,2020,3,20,"目的 比较新型冠状病毒肺炎患者咽拭子和肛拭子标本病毒核酸检测阳性率。方法 采集东莞市确诊新型冠状病毒肺炎患者的咽拭子标本408份，肛拭子标本128份，其中同一患者、同一时间咽拭子、肛拭子各87人份，用实时荧光RT-PCR进行病毒核酸检测，采用x~2检验比较两种不同采集部位标本的阳性率。结果 87人份的咽拭子标本和肛拭子标本的病毒核酸检测阳性数分别为18份和27份，阳性率分别为20.7%和31.0%，阳性率比较差异无统计学意义(x~2=2.428,P> 0.05)。结论 采集新型冠状病毒肺炎患者咽拭子或者肛拭子标本对新型冠状病毒检测阳性率无明显影响。"
"认识新型冠状病毒肺炎,关注疫情防控药物研发 ",2020,2,5,"2019新型冠状病毒(2019-nCoV)于2019年在武汉被发现。由于疫情事关人民群众生命安全和身体健康,事关经济社会发展大局,此次疫情得到世界卫生组织高度重视。党中央和国务院将防控疫情发展当做当前头等大事。本文从对冠状病毒与新型冠状病毒发生发展的认识、新型冠状病毒的特性、疫苗预防、治疗药物应用和治疗药物研发等进行综述评价。聚焦新型冠状病毒及疫情的发展、落实预防为主方针和加强重大疫情管理,作者基于有关认识提出有关强化我国公共卫生体系建设、守正创新和加强科学开发和应用的基础研究等方面的建议。"
基于CiteSpace及VOSviewer的2019新型冠状病毒研究热点的可视化分析 ,2020,3,2,"目的 探索2019新型冠状病毒的研究现状、热点及变化趋势。方法 计算机检索中英文数据库,中文数据库以中国知网(CNKI)为数据来源,英文数据库以Pubmed为数据来源,时间限定为2019—2020年(具体检索日期为2020年2月7日),收集所有关于2019新型冠状病毒是相关研究。再利用可视化软件CiteSpace 5.6.R2及VOSviewer通过共现网络分析方法对作者、发文机构及高频关键词进行聚类分析,探索和分析国内外新型冠状病毒的研究热点和前沿。结果 计算机检索共获得中文文献132篇,英文文献103篇。通过共现分析的研究结果显示,中文研究作者分为两大团体,但团体与团体之间的相互合作很少;英文文献的研究作者分为8大聚类团体,第一作者均为国内作者并与少数的国外研究者有合作关系;中文文献发表的作者各机构之间的合作力度也相对缺乏,英文文献发表的作者机构与美国、新加坡有合作关系;中文文献主要关键词有“冠状病毒”、“感染防控”、“医院感染”、“防护”等,英文文献关键词包括“Coronavirus”、“2019-ncov”、“Epidemiology”、“Coronavirus infections”、“Wuhan”、“China”、“Pneumonia”等。结论 国内研究的研究热点集中在2019新型冠状病毒的感染防控和防护措施等内容,并向儿童的发病情况、新冠肺炎的抗病毒药物及相关指南的领域扩展;研究关于2019新型冠状病毒在武汉甚至中国及全球爆发的流行病学研究、新型冠状病肺炎的诊断等方面是主流问题,并向新型冠状病毒的分子学研究扩展。"
血站实验室新型冠状病毒相关检测平台的建立与安全防护 ,2020,3,10,目的 建立适合血站实验室的新冠病毒相关检测平台，同时避免生物安全风险发生。方法 通过对自动加样器程序的修改，调整液体曲线，减低注液速度，进行液面下加样及混匀；编辑酶免分析仪方法及LIS程序；修改核酸汇集程序等方法建立自动化的新型冠状病毒相关检测平台。结果 该平台可实现新型冠状病毒肺炎康复者恢复期血浆的IgM与IgG抗体检测、IgG抗体效价自动倍比稀释检测及新冠病毒核酸自动化检测。结论 所建立的新型冠状病毒相关测平台可实现自动化、标准化的加样与检测，避免生物安全风险，为恢复期血浆的临床治疗提供有利的检测手段。
基层非定点救治医院门急诊应对新型冠状病毒肺炎疫情的防控策略 ,2020,2,13,"目的 探讨基层非定点救治医院门急诊有效防治新型冠状病毒肺炎疫情的措施。方法 通过制度的规范管理、门急诊人员科学排班、体温筛查、接触史、流行病学史筛查、加强门急诊人员培训,切断了医院内交叉感染,实现了医院内人员新型冠状病毒知识的全覆盖。结果 2020年1月25日至1月31日全院门急诊就诊总量为6 335例,初步筛查出发热患者176例,占2.78%,排查出疑似病例9例,确诊病例1例,无漏诊,“零感染”。结论 门急诊管理对发热患者“第一哨口”的筛查制度和工作流程,保证各项防控措施的落实,避免了医院内交叉感染的发生及传播,为新型冠状病毒的防御救治提供了理论依据。"
